yolov3-tiny-data
Learning Rate: 0.001, Momentum: 0.9, Decay: 0.0005
Loaded: 9.509367 seconds
Loaded: 0.000066 seconds
Region 16 Avg IOU: 0.227782, Class: 0.436454, Obj: 0.472678, No Obj: 0.401725, .5R: 0.142857, .75R: 0.000000,  count: 14
Region 23 Avg IOU: 0.292931, Class: 0.367182, Obj: 0.188174, No Obj: 0.220905, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.212994, Class: 0.480728, Obj: 0.526124, No Obj: 0.401763, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.352437, Class: 0.580601, Obj: 0.044848, No Obj: 0.218329, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.254234, Class: 0.373385, Obj: 0.377429, No Obj: 0.405356, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 23 Avg IOU: 0.199430, Class: 0.846613, Obj: 0.100486, No Obj: 0.219871, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.257718, Class: 0.390364, Obj: 0.320919, No Obj: 0.402777, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.180760, Class: 0.668622, Obj: 0.195420, No Obj: 0.224716, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.178044, Class: 0.390012, Obj: 0.403516, No Obj: 0.405201, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.127241, Class: 0.525596, Obj: 0.178562, No Obj: 0.219582, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.281114, Class: 0.362494, Obj: 0.356757, No Obj: 0.404967, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.186196, Class: 0.606130, Obj: 0.240306, No Obj: 0.223308, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.224307, Class: 0.457370, Obj: 0.433703, No Obj: 0.404487, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.181838, Class: 0.581585, Obj: 0.179443, No Obj: 0.220498, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.224723, Class: 0.500739, Obj: 0.414291, No Obj: 0.406861, .5R: 0.100000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.229744, Class: 0.624878, Obj: 0.325482, No Obj: 0.225976, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.212516, Class: 0.423670, Obj: 0.481016, No Obj: 0.406927, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 23 Avg IOU: 0.175280, Class: 0.707922, Obj: 0.255213, No Obj: 0.229637, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.187979, Class: 0.334238, Obj: 0.398598, No Obj: 0.401797, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 23 Avg IOU: 0.247304, Class: 0.353618, Obj: 0.299468, No Obj: 0.219701, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.263463, Class: 0.423503, Obj: 0.449636, No Obj: 0.404288, .5R: 0.111111, .75R: 0.000000,  count: 9
Region 23 Avg IOU: 0.322953, Class: 0.636899, Obj: 0.177910, No Obj: 0.226594, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 16 Avg IOU: 0.185913, Class: 0.418399, Obj: 0.451319, No Obj: 0.404693, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.178435, Class: 0.664020, Obj: 0.225575, No Obj: 0.224215, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.240561, Class: 0.492166, Obj: 0.460322, No Obj: 0.405749, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 23 Avg IOU: 0.170078, Class: 0.590503, Obj: 0.258192, No Obj: 0.221844, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.233461, Class: 0.492394, Obj: 0.365705, No Obj: 0.402319, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.374706, Class: 0.591432, Obj: 0.190328, No Obj: 0.217514, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.235559, Class: 0.364316, Obj: 0.418039, No Obj: 0.403251, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.068379, Class: 0.402358, Obj: 0.189800, No Obj: 0.220418, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.213475, Class: 0.484537, Obj: 0.398151, No Obj: 0.400907, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 23 Avg IOU: 0.116897, Class: 0.595349, Obj: 0.279296, No Obj: 0.221116, .5R: 0.000000, .75R: 0.000000,  count: 3
74: 133.231567, 221.904404 avg, 0.000001 rate, 220.986356 seconds, 4736 images
Loaded: 0.000065 seconds
Region 16 Avg IOU: 0.191064, Class: 0.399089, Obj: 0.459654, No Obj: 0.391456, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.198516, Class: 0.299880, Obj: 0.393338, No Obj: 0.205866, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 16 Avg IOU: 0.262246, Class: 0.466327, Obj: 0.312615, No Obj: 0.395766, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.181893, Class: 0.662452, Obj: 0.291810, No Obj: 0.219927, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 16 Avg IOU: 0.263696, Class: 0.398456, Obj: 0.392233, No Obj: 0.390683, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.112284, Class: 0.709900, Obj: 0.166509, No Obj: 0.210660, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.253214, Class: 0.436570, Obj: 0.355385, No Obj: 0.390625, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.156903, Class: 0.839566, Obj: 0.249675, No Obj: 0.208207, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 16 Avg IOU: 0.170965, Class: 0.425333, Obj: 0.408396, No Obj: 0.390584, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.050360, Class: 0.806019, Obj: 0.155095, No Obj: 0.206157, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.279876, Class: 0.439724, Obj: 0.434747, No Obj: 0.391195, .5R: 0.100000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.250603, Class: 0.760129, Obj: 0.244789, No Obj: 0.211458, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.228973, Class: 0.448365, Obj: 0.439233, No Obj: 0.393140, .5R: 0.100000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.102943, Class: 0.468513, Obj: 0.085772, No Obj: 0.212199, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.111135, Class: 0.350183, Obj: 0.401387, No Obj: 0.390732, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.429725, Class: 0.684489, Obj: 0.200397, No Obj: 0.206021, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 16 Avg IOU: 0.313905, Class: 0.460187, Obj: 0.383292, No Obj: 0.393501, .5R: 0.250000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.289099, Class: 0.572065, Obj: 0.211767, No Obj: 0.219325, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.244956, Class: 0.444069, Obj: 0.410107, No Obj: 0.392355, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.266009, Class: 0.771189, Obj: 0.167156, No Obj: 0.210945, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.296937, Class: 0.572405, Obj: 0.356043, No Obj: 0.392432, .5R: 0.111111, .75R: 0.000000,  count: 9
Region 23 Avg IOU: 0.091331, Class: 0.786839, Obj: 0.139923, No Obj: 0.212907, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.314926, Class: 0.506976, Obj: 0.488636, No Obj: 0.393560, .5R: 0.300000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.162833, Class: 0.508967, Obj: 0.206149, No Obj: 0.209450, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 16 Avg IOU: 0.226859, Class: 0.452797, Obj: 0.329022, No Obj: 0.392737, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.241304, Class: 0.554551, Obj: 0.229034, No Obj: 0.209944, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 16 Avg IOU: 0.214485, Class: 0.314313, Obj: 0.251586, No Obj: 0.391937, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.250006, Class: 0.659411, Obj: 0.215654, No Obj: 0.212569, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.343692, Class: 0.381557, Obj: 0.477740, No Obj: 0.392725, .5R: 0.166667, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.156257, Class: 0.722868, Obj: 0.183216, No Obj: 0.210771, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.235761, Class: 0.392573, Obj: 0.361010, No Obj: 0.391610, .5R: 0.153846, .75R: 0.000000,  count: 13
Region 23 Avg IOU: 0.243740, Class: 0.856332, Obj: 0.246393, No Obj: 0.206567, .5R: 0.000000, .75R: 0.000000,  count: 4
75: 123.636017, 212.077560 avg, 0.000001 rate, 228.324862 seconds, 4800 images
Loaded: 0.000128 seconds
Region 16 Avg IOU: 0.209233, Class: 0.403916, Obj: 0.395842, No Obj: 0.380171, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.177728, Class: 0.632304, Obj: 0.231876, No Obj: 0.200282, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.187052, Class: 0.381578, Obj: 0.460242, No Obj: 0.381570, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 23 Avg IOU: 0.204971, Class: 0.683610, Obj: 0.268088, No Obj: 0.206097, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.249145, Class: 0.455309, Obj: 0.414763, No Obj: 0.378401, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.256578, Class: 0.502088, Obj: 0.117363, No Obj: 0.200061, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 16 Avg IOU: 0.161088, Class: 0.342684, Obj: 0.458564, No Obj: 0.378707, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.142094, Class: 0.760582, Obj: 0.197234, No Obj: 0.193630, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.278709, Class: 0.572869, Obj: 0.445395, No Obj: 0.377184, .5R: 0.153846, .75R: 0.000000,  count: 13
Region 23 Avg IOU: 0.117876, Class: 0.679517, Obj: 0.287940, No Obj: 0.193840, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.375761, Class: 0.563806, Obj: 0.446724, No Obj: 0.382780, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.202483, Class: 0.684683, Obj: 0.201671, No Obj: 0.198660, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.269497, Class: 0.377046, Obj: 0.425240, No Obj: 0.380850, .5R: 0.100000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.200812, Class: 0.224687, Obj: 0.254875, No Obj: 0.202179, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.228897, Class: 0.538287, Obj: 0.328111, No Obj: 0.377118, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.234636, Class: 0.628251, Obj: 0.282206, No Obj: 0.196087, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.194717, Class: 0.477020, Obj: 0.382547, No Obj: 0.382670, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.233584, Class: 0.502599, Obj: 0.207142, No Obj: 0.204002, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.285526, Class: 0.416831, Obj: 0.387349, No Obj: 0.379319, .5R: 0.111111, .75R: 0.000000,  count: 9
Region 23 Avg IOU: 0.174032, Class: 0.582435, Obj: 0.268153, No Obj: 0.199048, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.183725, Class: 0.423505, Obj: 0.372384, No Obj: 0.381157, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.258382, Class: 0.787236, Obj: 0.139675, No Obj: 0.196145, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 16 Avg IOU: 0.206614, Class: 0.513666, Obj: 0.413607, No Obj: 0.377895, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.204968, Class: 0.668716, Obj: 0.189202, No Obj: 0.193242, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 16 Avg IOU: 0.247691, Class: 0.501874, Obj: 0.382314, No Obj: 0.378954, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.272163, Class: 0.801641, Obj: 0.235953, No Obj: 0.193809, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.201245, Class: 0.355744, Obj: 0.360181, No Obj: 0.380835, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.123476, Class: 0.440447, Obj: 0.105100, No Obj: 0.198577, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.229655, Class: 0.492594, Obj: 0.395652, No Obj: 0.376244, .5R: 0.100000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.221381, Class: 0.720103, Obj: 0.254189, No Obj: 0.195051, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 16 Avg IOU: 0.240016, Class: 0.437675, Obj: 0.408768, No Obj: 0.381551, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.258597, Class: 0.592966, Obj: 0.219563, No Obj: 0.199247, .5R: 0.000000, .75R: 0.000000,  count: 3
76: 117.058937, 202.575699 avg, 0.000001 rate, 223.509552 seconds, 4864 images
Loaded: 0.000170 seconds
Region 16 Avg IOU: 0.222224, Class: 0.471979, Obj: 0.290032, No Obj: 0.365232, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.167076, Class: 0.722362, Obj: 0.153700, No Obj: 0.186490, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 16 Avg IOU: 0.245846, Class: 0.415452, Obj: 0.293034, No Obj: 0.367486, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.329584, Class: 0.611142, Obj: 0.189884, No Obj: 0.184640, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.285498, Class: 0.348638, Obj: 0.414661, No Obj: 0.368285, .5R: 0.166667, .75R: 0.083333,  count: 12
Region 23 Avg IOU: 0.101860, Class: 0.660301, Obj: 0.203731, No Obj: 0.192767, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 16 Avg IOU: 0.349613, Class: 0.483428, Obj: 0.348709, No Obj: 0.364906, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.271836, Class: 0.641016, Obj: 0.143023, No Obj: 0.180042, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.285461, Class: 0.485784, Obj: 0.385289, No Obj: 0.364589, .5R: 0.166667, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.191814, Class: 0.571958, Obj: 0.211248, No Obj: 0.188218, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 16 Avg IOU: 0.313782, Class: 0.356009, Obj: 0.292934, No Obj: 0.368681, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.100991, Class: 0.584886, Obj: 0.076681, No Obj: 0.187334, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.188274, Class: 0.273965, Obj: 0.422333, No Obj: 0.367266, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.003581, Class: 0.328388, Obj: 0.114133, No Obj: 0.189183, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 16 Avg IOU: 0.271189, Class: 0.424734, Obj: 0.431933, No Obj: 0.370091, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.186839, Class: 0.647410, Obj: 0.314854, No Obj: 0.192431, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 16 Avg IOU: 0.221968, Class: 0.389564, Obj: 0.394491, No Obj: 0.363528, .5R: 0.181818, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.141284, Class: 0.577222, Obj: 0.167950, No Obj: 0.184249, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 16 Avg IOU: 0.241041, Class: 0.515100, Obj: 0.375034, No Obj: 0.366576, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.080749, Class: 0.473525, Obj: 0.114611, No Obj: 0.188115, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.299903, Class: 0.510374, Obj: 0.392409, No Obj: 0.367836, .5R: 0.222222, .75R: 0.111111,  count: 9
Region 23 Avg IOU: 0.105566, Class: 0.607167, Obj: 0.135325, No Obj: 0.188712, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.229339, Class: 0.401251, Obj: 0.374516, No Obj: 0.370400, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.209331, Class: 0.594896, Obj: 0.138898, No Obj: 0.189493, .5R: 0.090909, .75R: 0.090909,  count: 11
Region 16 Avg IOU: 0.285435, Class: 0.369195, Obj: 0.345179, No Obj: 0.367822, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.310840, Class: 0.519374, Obj: 0.299494, No Obj: 0.187209, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.340264, Class: 0.470144, Obj: 0.336003, No Obj: 0.365550, .5R: 0.300000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.139856, Class: 0.635238, Obj: 0.342705, No Obj: 0.182904, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.229437, Class: 0.469631, Obj: 0.456451, No Obj: 0.366225, .5R: 0.142857, .75R: 0.000000,  count: 14
Region 23 Avg IOU: 0.258413, Class: 0.587479, Obj: 0.229146, No Obj: 0.186932, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 16 Avg IOU: 0.294529, Class: 0.383797, Obj: 0.414398, No Obj: 0.368312, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.338278, Class: 0.249564, Obj: 0.061772, No Obj: 0.187395, .5R: 0.000000, .75R: 0.000000,  count: 1
77: 110.768158, 193.394943 avg, 0.000001 rate, 205.757228 seconds, 4928 images
Loaded: 0.000058 seconds
Region 16 Avg IOU: 0.295510, Class: 0.436130, Obj: 0.350325, No Obj: 0.352374, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 23 Avg IOU: 0.106497, Class: 0.468114, Obj: 0.131337, No Obj: 0.171703, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 16 Avg IOU: 0.164817, Class: 0.495570, Obj: 0.376024, No Obj: 0.352094, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 23 Avg IOU: 0.309091, Class: 0.665678, Obj: 0.259385, No Obj: 0.175483, .5R: 0.333333, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.169564, Class: 0.423881, Obj: 0.347903, No Obj: 0.350311, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.075018, Class: 0.528678, Obj: 0.185815, No Obj: 0.171369, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.228799, Class: 0.424010, Obj: 0.363024, No Obj: 0.352145, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 23 Avg IOU: 0.051790, Class: 0.534211, Obj: 0.188032, No Obj: 0.170507, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.275765, Class: 0.481270, Obj: 0.426566, No Obj: 0.352905, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.144570, Class: 0.441497, Obj: 0.179041, No Obj: 0.173220, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.250505, Class: 0.365497, Obj: 0.350408, No Obj: 0.348893, .5R: 0.076923, .75R: 0.000000,  count: 13
Region 23 Avg IOU: 0.261073, Class: 0.621909, Obj: 0.130475, No Obj: 0.167783, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.291192, Class: 0.541703, Obj: 0.393253, No Obj: 0.354620, .5R: 0.100000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.176510, .5R: -nan, .75R: -nan,  count: 0
Region 16 Avg IOU: 0.175979, Class: 0.450076, Obj: 0.286136, No Obj: 0.351158, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.040166, Class: 0.869073, Obj: 0.038968, No Obj: 0.176504, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.144694, Class: 0.391684, Obj: 0.410127, No Obj: 0.352224, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.240053, Class: 0.428954, Obj: 0.171915, No Obj: 0.179719, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.195771, Class: 0.410219, Obj: 0.419294, No Obj: 0.352388, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.149773, Class: 0.728498, Obj: 0.154275, No Obj: 0.173160, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.165958, Class: 0.327544, Obj: 0.314133, No Obj: 0.348394, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.193186, Class: 0.550891, Obj: 0.204329, No Obj: 0.171568, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 16 Avg IOU: 0.257141, Class: 0.482619, Obj: 0.387253, No Obj: 0.357073, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.252124, Class: 0.578890, Obj: 0.219015, No Obj: 0.180163, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.312784, Class: 0.439389, Obj: 0.380232, No Obj: 0.351611, .5R: 0.142857, .75R: 0.000000,  count: 14
Region 23 Avg IOU: 0.203635, Class: 0.613124, Obj: 0.174989, No Obj: 0.177837, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.222981, Class: 0.405610, Obj: 0.328539, No Obj: 0.354151, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.258545, Class: 0.578543, Obj: 0.142777, No Obj: 0.182288, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 16 Avg IOU: 0.123143, Class: 0.434994, Obj: 0.374417, No Obj: 0.349780, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.148752, Class: 0.561110, Obj: 0.287661, No Obj: 0.173065, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.208653, Class: 0.373121, Obj: 0.406360, No Obj: 0.357069, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.209182, Class: 0.316034, Obj: 0.296432, No Obj: 0.179079, .5R: 0.000000, .75R: 0.000000,  count: 2
78: 104.797279, 184.535172 avg, 0.000001 rate, 218.427570 seconds, 4992 images
Loaded: 0.000059 seconds
Region 16 Avg IOU: 0.276719, Class: 0.449309, Obj: 0.378368, No Obj: 0.342706, .5R: 0.111111, .75R: 0.000000,  count: 9
Region 23 Avg IOU: 0.227590, Class: 0.462673, Obj: 0.134879, No Obj: 0.169806, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.276894, Class: 0.411562, Obj: 0.386883, No Obj: 0.337878, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.195813, Class: 0.453026, Obj: 0.223076, No Obj: 0.162411, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 16 Avg IOU: 0.242568, Class: 0.482469, Obj: 0.366589, No Obj: 0.337144, .5R: 0.100000, .75R: 0.100000,  count: 10
Region 23 Avg IOU: 0.237532, Class: 0.716847, Obj: 0.252484, No Obj: 0.166301, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.252524, Class: 0.445098, Obj: 0.384018, No Obj: 0.338196, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.147079, Class: 0.640259, Obj: 0.136959, No Obj: 0.167201, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.279531, Class: 0.511635, Obj: 0.400843, No Obj: 0.342261, .5R: 0.181818, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.190948, Class: 0.615421, Obj: 0.150626, No Obj: 0.171203, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.204128, Class: 0.463964, Obj: 0.341712, No Obj: 0.339867, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.369356, Class: 0.713339, Obj: 0.169090, No Obj: 0.161383, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 16 Avg IOU: 0.240602, Class: 0.403147, Obj: 0.364120, No Obj: 0.338033, .5R: 0.142857, .75R: 0.000000,  count: 14
Region 23 Avg IOU: 0.149366, Class: 0.435001, Obj: 0.229147, No Obj: 0.160455, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.242243, Class: 0.447235, Obj: 0.345623, No Obj: 0.341817, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.136237, Class: 0.474521, Obj: 0.109981, No Obj: 0.163927, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.218823, Class: 0.455706, Obj: 0.380738, No Obj: 0.340437, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 23 Avg IOU: 0.038281, Class: 0.551761, Obj: 0.284691, No Obj: 0.164552, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.239320, Class: 0.343923, Obj: 0.339670, No Obj: 0.338636, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 23 Avg IOU: 0.236757, Class: 0.576271, Obj: 0.136590, No Obj: 0.164333, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 16 Avg IOU: 0.276831, Class: 0.431862, Obj: 0.322090, No Obj: 0.337481, .5R: 0.083333, .75R: 0.083333,  count: 12
Region 23 Avg IOU: 0.219323, Class: 0.770833, Obj: 0.175723, No Obj: 0.162177, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 16 Avg IOU: 0.232001, Class: 0.383150, Obj: 0.356134, No Obj: 0.341522, .5R: 0.200000, .75R: 0.000000,  count: 10
Region 23 Avg IOU: 0.172070, Class: 0.590754, Obj: 0.204234, No Obj: 0.166367, .5R: 0.000000, .75R: 0.000000,  count: 8
